"itemId";"itemName";"imageIcon";"imageFull";"itemType"
4237;"Red slayer helmet";"";"1719";"head"
4238;"Black slayer helmet (i)";"";"425";"head"
4239;"Green slayer helmet (i)";"";"1081";"head"
4240;"Red slayer helmet (i)";"";"1719";"head"
4241;"Hornwood helm";"";"1162";"head"
4242;"Helm of raedwald";"";"1147";"head"
4243;"Steel heraldic helm (Arrav)";"";"89";"head"
4244;"Steel heraldic helm (Asgarnia)";"";"90";"head"
4245;"Steel heraldic helm (Dorgeshuun)";"";"91";"head"
4246;"Steel heraldic helm (Dragon)";"";"92";"head"
4247;"Steel heraldic helm (Fairy)";"";"93";"head"
4248;"Steel heraldic helm (Guthix)";"";"94";"head"
4249;"Steel heraldic helm (HAM)";"";"95";"head"
4250;"Steel heraldic helm (Horse)";"";"96";"head"
4251;"Steel heraldic helm (Jogre)";"";"97";"head"
4252;"Steel heraldic helm (Kandarin)";"";"98";"head"
4253;"Steel heraldic helm (Misthalin)";"";"99";"head"
4254;"Steel heraldic helm (Money)";"";"100";"head"
4255;"Steel heraldic helm (Saradomin)";"";"101";"head"
4256;"Steel heraldic helm (Skull)";"";"102";"head"
4257;"Steel heraldic helm (Varrock)";"";"2054";"head"
4258;"Steel heraldic helm (Zamorak)";"";"104";"head"
4259;"Rune heraldic helm (Arrav)";"";"89";"head"
4260;"Rune heraldic helm (Asgarnia)";"";"90";"head"
4261;"Rune heraldic helm (Dorgeshuun)";"";"91";"head"
4262;"Rune heraldic helm (Dragon)";"";"92";"head"
4263;"Rune heraldic helm (Fairy)";"";"93";"head"
4264;"Rune heraldic helm (Guthix)";"";"94";"head"
4265;"Rune heraldic helm (HAM)";"";"95";"head"
4266;"Rune heraldic helm (Horse)";"";"96";"head"
4267;"Rune heraldic helm (Jogre)";"";"97";"head"
4268;"Rune heraldic helm (Kandarin)";"";"98";"head"
4269;"Rune heraldic helm (Misthalin)";"";"99";"head"
4270;"Rune heraldic helm (Money)";"";"100";"head"
4271;"Rune heraldic helm (Saradomin)";"";"101";"head"
4272;"Rune heraldic helm (Skull)";"";"102";"head"
4273;"Rune heraldic helm (Varrock)";"";"103";"head"
4274;"Golden chef's hat";"";"1024";"head"
4275;"Half moon spectacles";"";"1122";"head"
4276;"Bowl wig";"";"507";"head"
4277;"Bucket helm (g)";"";"575";"head"
4278;"Bucket helm";"";"574";"head"
4279;"Lesser demon mask";"";"1317";"head"
4280;"Greater demon mask";"";"1054";"head"
4281;"Black demon mask";"";"368";"head"
4282;"Jungle demon mask";"";"1264";"head"
4283;"Old demon mask";"";"1548";"head"
4284;"Samurai kasa";"";"1841";"head"
4285;"Mummy's head";"";"1480";"head"
4286;"Hood of darkness";"";"1160";"head"
4287;"Steel full helm (g)";"";"2048";"head"
4288;"Steel full helm (t)";"";"2049";"head"
4289;"Black leprechaun hat";"";"390";"head"
4290;"Black unicorn mask";"";"431";"head"
4291;"White unicorn mask";"";"2313";"head"
4292;"Gilded med helm";"";"994";"head"
4293;"Cyclops head";"";"698";"head"
4294;"Blacksmith's helm";"";"437";"head"
4295;"Arceuus hood";"";"232";"head"
4296;"Hosidius hood";"";"1164";"head"
4297;"Lovakengj hood";"";"1329";"head"
4298;"Piscarilius hood";"";"1622";"head"
4299;"Shayzien hood";"";"1920";"head"
4300;"Double eye patch";"";"778";"head"
4301;"Fancy tiara";"";"899";"head"
4302;"Evil chicken head";"";"880";"head"
4303;"Elder chaos hood";"";"855";"head"
4304;"One barrel";"";"1549";"head"
4305;"Two barrels";"";"2219";"head"
4306;"Three barrels";"";"2161";"head"
4307;"Four barrels";"";"932";"head"
4308;"Five barrels";"";"925";"head"
4309;"Pyromancer hood";"";"1668";"head"
4310;"Ardougne max hood";"";"243";"head"
4311;"Banshee mask";"";"319";"head"
4312;"Hardcore ironman helm";"";"1134";"head"
4313;"Corrupted helm";"";"664";"head"
4314;"Ancestral hat";"";"186";"head"
4315;"4th birthday hat";"";"52";"head"
4316;"Easter egg helm";"";"849";"head"
4317;"Purple slayer helmet (i)";"";"1664";"head"
4318;"Purple slayer helmet";"";"1664";"head"
4319;"Obsidian helmet";"";"1536";"head"
4320;"Infernal max hood";"";"1187";"head"
4321;"Blood'n'tar snelm (round)";"";"441";"head"
4322;"Blood'n'tar snelm (pointed)";"";"440";"head"
4323;"Jonas mask";"";"1261";"head"
4324;"Imbued saradomin max hood";"";"1178";"head"
4325;"Imbued guthix max hood";"";"1175";"head"
4326;"Imbued zamorak max hood";"";"1181";"head"
4327;"Shaman mask";"";"1898";"head"
4328;"Wise old man's santa hat";"";"2325";"head"
4329;"Snow imp costume head";"";"1992";"head"
4330;"Wrath tiara";"";"2345";"head"
4331;"Turquoise slayer helmet";"";"2216";"head"
4332;"Assembler max hood";"";"268";"head"
4333;"Adamant heraldic helm (Arrav)";"";"89";"head"
4334;"Adamant heraldic helm (Asgarnia)";"";"90";"head"
4335;"Adamant heraldic helm (Dorgeshuun)";"";"91";"head"
4336;"Adamant heraldic helm (Dragon)";"";"92";"head"
4337;"Adamant heraldic helm (Fairy)";"";"93";"head"
4338;"Adamant heraldic helm (Guthix)";"";"94";"head"
4339;"Adamant heraldic helm (Zamorak)";"";"104";"head"
4340;"Adamant heraldic helm (Saradomin)";"";"101";"head"
4341;"Adamant heraldic helm (HAM)";"";"95";"head"
4342;"Adamant heraldic helm (Horse)";"";"96";"head"
4343;"Adamant heraldic helm (Jogre)";"";"97";"head"
4344;"Adamant heraldic helm (Kandarin)";"";"98";"head"
4345;"Adamant heraldic helm (Misthalin)";"";"99";"head"
4346;"Adamant heraldic helm (Money)";"";"100";"head"
4347;"Adamant heraldic helm (Skull)";"";"102";"head"
4348;"Adamant heraldic helm (Varrock)";"";"103";"head"
4349;"Myre snelm (pointed)";"";"1487";"head"
4350;"Myre snelm (round)";"";"1488";"head"
4351;"Bruise blue snelm (pointed)";"";"571";"head"
4352;"Bruise blue snelm (round)";"";"572";"head"
4353;"Ochre snelm (pointed)";"";"1541";"head"
4354;"Ochre snelm (round)";"";"1542";"head"
4355;"Bandana eyepatch (red)";"";"279";"head"
4356;"Bandana eyepatch (brown)";"";"278";"head"
4357;"Bandana eyepatch (white)";"";"280";"head"
4358;"Bandana eyepatch (blue)";"";"277";"head"
4359;"Tribal mask (blue)";"";"2197";"head"
4360;"Tribal mask (orange)";"";"2199";"head"
4361;"Tribal mask (green)";"";"2198";"head"
4362;"Justiciar faceguard";"";"1266";"head"
4363;"Statius's full helm";"";"2029";"head"
4364;"Morrigan's coif";"";"1459";"head"
4365;"Zuriel's hood";"";"2411";"head"
4366;"Astral tiara";"";"270";"head"
4367;"Clown mask";"";"646";"head"
4368;"Star-face";"";"2025";"head"
